sequence_summary,representation,weighting,true_label,group_id,value,group_label
mean,neutral_centered,sample_weighted,Happiness,AU43,0.010297799314844052,AU43 Eyes Closed
mean,neutral_centered,sample_weighted,Neutral,AU43,-1.672364135337118e-19,AU43 Eyes Closed
mean,neutral_centered,sample_weighted,Sadness,AU43,0.050151775193992894,AU43 Eyes Closed
mean,neutral_centered,sample_weighted,Surprise,AU43,0.003637340349310294,AU43 Eyes Closed
mean,neutral_centered,sample_weighted,Anger,AD29,0.02333002344559035,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Disgust,AD29,0.021196563536949792,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Fear,AD29,0.03095376135151772,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Happiness,AD29,0.002396317259885273,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Neutral,AD29,4.180910338342795e-20,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Sadness,AD29,0.05228180389375941,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Surprise,AD29,0.0909567699288299,AD29 Jaw Thrust
mean,neutral_centered,sample_weighted,Anger,AD30,0.014768834027674567,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Disgust,AD30,0.007596058229607997,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Fear,AD30,0.0027592483920493432,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Happiness,AD30,0.0033318127817494082,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Neutral,AD30,1.328679132947922e-21,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Sadness,AD30,0.01869087961488687,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Surprise,AD30,0.016181179776497693,AD30 Jaw Sideways
mean,neutral_centered,sample_weighted,Anger,AD34,0.008865532892789805,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Disgust,AD34,0.002851488496366996,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Fear,AD34,0.000305696444774272,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Happiness,AD34,0.00014043798323099308,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Neutral,AD34,-1.8955822296723687e-20,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Sadness,AD34,0.01171590307258956,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Surprise,AD34,0.0048636732974714665,AD34 Cheek Puff
mean,neutral_centered,sample_weighted,Anger,AD35,1.0421953149586326e-06,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Disgust,AD35,4.211725954029895e-05,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Fear,AD35,5.405001197395412e-05,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Happiness,AD35,7.134045671339547e-07,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Neutral,AD35,-2.7734876722223846e-23,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Sadness,AD35,3.077729079241643e-06,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Surprise,AD35,0.005371245560110522,AD35 Cheek Suck
mean,neutral_centered,sample_weighted,Anger,EYE61,-0.01128936947312973,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Disgust,EYE61,-0.008221861452012924,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Fear,EYE61,-0.005102562703596578,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Happiness,EYE61,-0.009437325923775558,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Neutral,EYE61,4.0817022964160166e-19,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Sadness,EYE61,-0.007694359955657656,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Surprise,EYE61,-0.006717692061431274,EYE61 Eyes Turn Left
mean,neutral_centered,sample_weighted,Anger,EYE62,0.0023427962874335287,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Disgust,EYE62,0.004807317451561344,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Fear,EYE62,0.006501326921303467,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Happiness,EYE62,0.009000562272743175,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Neutral,EYE62,1.1111300695799156e-18,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Sadness,EYE62,0.005893064530212276,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Surprise,EYE62,0.01169373889482154,EYE62 Eyes Turn Right
mean,neutral_centered,sample_weighted,Anger,EYE63,0.02022163457033528,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Disgust,EYE63,-0.015910203341365087,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Fear,EYE63,-0.023837411801535553,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Happiness,EYE63,0.0015282749493783923,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Neutral,EYE63,0.0,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Sadness,EYE63,-0.021645609427914284,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Surprise,EYE63,-0.019944865949395242,EYE63 Eyes Up
mean,neutral_centered,sample_weighted,Anger,EYE64,0.054385719789749334,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Disgust,EYE64,0.06988859523353161,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Fear,EYE64,-0.0004371498476181486,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Happiness,EYE64,0.020395611866131903,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Neutral,EYE64,-3.117967031984457e-19,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Sadness,EYE64,0.03054189319804996,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Surprise,EYE64,0.00041462244958463944,EYE64 Eyes Down
mean,neutral_centered,sample_weighted,Anger,UNMAPPED_MouthLeft,0.009132653711353963,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Disgust,UNMAPPED_MouthLeft,0.010190697272380424,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Fear,UNMAPPED_MouthLeft,0.0012731521889636464,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Happiness,UNMAPPED_MouthLeft,0.004972854437586323,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Neutral,UNMAPPED_MouthLeft,1.1952576033477349e-20,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Sadness,UNMAPPED_MouthLeft,0.001934739975700138,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Surprise,UNMAPPED_MouthLeft,0.0014114953422526442,MouthLeft (unmapped)
mean,neutral_centered,sample_weighted,Anger,UNMAPPED_MouthRight,0.003244423953577309,MouthRight (unmapped)
mean,neutral_centered,sample_weighted,Disgust,UNMAPPED_MouthRight,0.00319704486332382,MouthRight (unmapped)
mean,neutral_centered,sample_weighted,Fear,UNMAPPED_MouthRight,0.0004742776517226422,MouthRight (unmapped)
mean,neutral_centered,sample_weighted,Happiness,UNMAPPED_MouthRight,0.0018321222667591766,MouthRight (unmapped)
mean,neutral_centered,sample_weighted,Neutral,UNMAPPED_MouthRight,-7.621220464143472e-21,MouthRight (unmapped)
mean,neutral_centered,sample_weighted,Sadness,UNMAPPED_MouthRight,4.840418712625965e-05,MouthRight (unmapped)
mean,neutral_centered,sample_weighted,Surprise,UNMAPPED_MouthRight,0.0019968419184348057,MouthRight (unmapped)
mean,neutral_centered,participant_balanced,Anger,AU1,0.04551133111316499,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Disgust,AU1,0.04626390671456235,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Fear,AU1,0.12717358327287318,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Happiness,AU1,0.02162072895380906,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Neutral,AU1,-2.012992472715701e-19,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Sadness,AU1,0.06917191001389623,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Surprise,AU1,0.16471247104345704,AU1 Inner Brow Raiser
mean,neutral_centered,participant_balanced,Anger,AU2,0.00426533309937509,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Disgust,AU2,0.013061174042772076,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Fear,AU2,0.12938133728321957,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Happiness,AU2,0.021213090200535398,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Neutral,AU2,2.049032828290211e-19,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Sadness,AU2,0.014028561628786648,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Surprise,AU2,0.17461057875149655,AU2 Outer Brow Raiser
mean,neutral_centered,participant_balanced,Anger,AU4,0.2533662585184851,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Disgust,AU4,0.2610932666440634,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Fear,AU4,0.025985427865852173,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Happiness,AU4,0.016768497513590254,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Neutral,AU4,5.561672858484038e-19,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Sadness,AU4,0.15096242237796687,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Surprise,AU4,0.00040645825339972666,AU4 Brow Lowerer
mean,neutral_centered,participant_balanced,Anger,AU5,0.03337398182419366,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Disgust,AU5,-0.0005887194095793912,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Fear,AU5,0.17544450224821118,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Happiness,AU5,0.010238256870975841,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Neutral,AU5,-1.255319493424741e-18,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Sadness,AU5,0.005835024938904405,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Surprise,AU5,0.1478278065605757,AU5 Upper Lid Raiser
mean,neutral_centered,participant_balanced,Anger,AU6,0.14657459299145265,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Disgust,AU6,0.2231294358319766,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Fear,AU6,0.01414624654492789,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Happiness,AU6,0.34090139587221857,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Neutral,AU6,1.0785283962356424e-18,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Sadness,AU6,0.05984780996660663,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Surprise,AU6,-0.0023711650405646417,AU6 Cheek Raiser
mean,neutral_centered,participant_balanced,Anger,AU7,0.2446554945379602,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Disgust,AU7,0.2533557898900666,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Fear,AU7,0.0395549006457088,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Happiness,AU7,0.15574010074883268,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Neutral,AU7,5.955013596629594e-19,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Sadness,AU7,0.07654568119705457,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Surprise,AU7,0.019899464440267713,AU7 Lid Tightener
mean,neutral_centered,participant_balanced,Anger,AU8,0.023292937411501402,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Disgust,AU8,0.03053461788659611,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Fear,AU8,0.016971276274557905,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Happiness,AU8,0.01667671374665681,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Neutral,AU8,1.9564399519903773e-19,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Sadness,AU8,0.021505441315276173,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Surprise,AU8,0.051950831862279126,AU8 Lips Toward Each Other
mean,neutral_centered,participant_balanced,Anger,AU9,0.18303001252278406,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Disgust,AU9,0.32132559477535616,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Fear,AU9,0.020770407892326814,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Happiness,AU9,0.007840938338460106,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Neutral,AU9,6.112210984184563e-20,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Sadness,AU9,0.05764976898708844,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Surprise,AU9,0.008094061507456491,AU9 Nose Wrinkler
mean,neutral_centered,participant_balanced,Anger,AU10,0.14643292049435344,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Disgust,AU10,0.24476230789584774,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Fear,AU10,0.08187032754481502,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Happiness,AU10,0.2440991875734648,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Neutral,AU10,-5.722944075549907e-19,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Sadness,AU10,0.020518978125629868,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Surprise,AU10,0.04076333426058934,AU10 Upper Lip Raiser
mean,neutral_centered,participant_balanced,Anger,AU12,0.03127202220043714,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Disgust,AU12,0.04473385585363912,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Fear,AU12,0.019024444007674744,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Happiness,AU12,0.4869362035608529,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Neutral,AU12,-1.167171520852907e-19,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Sadness,AU12,0.0041773204179707864,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Surprise,AU12,0.001387579597742658,AU12 Lip Corner Puller
mean,neutral_centered,participant_balanced,Anger,AU14,0.01965749181754761,AU14 Dimpler
mean,neutral_centered,participant_balanced,Disgust,AU14,0.032325274287007995,AU14 Dimpler
mean,neutral_centered,participant_balanced,Fear,AU14,0.030144844746354073,AU14 Dimpler
mean,neutral_centered,participant_balanced,Happiness,AU14,0.19784091199630927,AU14 Dimpler
mean,neutral_centered,participant_balanced,Neutral,AU14,-1.2910097193055501e-19,AU14 Dimpler
mean,neutral_centered,participant_balanced,Sadness,AU14,-0.0014882649481362093,AU14 Dimpler
mean,neutral_centered,participant_balanced,Surprise,AU14,0.011323200562567953,AU14 Dimpler
mean,neutral_centered,participant_balanced,Anger,AU15,0.08354806278852746,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Disgust,AU15,0.1341302697908506,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Fear,AU15,0.022421235568679542,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Happiness,AU15,0.0013287305435202373,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Neutral,AU15,1.94519995743489e-19,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Sadness,AU15,0.36943701109474075,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Surprise,AU15,0.00963355464866063,AU15 Lip Corner Depressor
mean,neutral_centered,participant_balanced,Anger,AU16,0.011134532628399064,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Disgust,AU16,0.05255259380017974,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Fear,AU16,0.06245844039307655,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Happiness,AU16,0.12883264021428684,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Neutral,AU16,2.557725115190426e-19,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Sadness,AU16,0.006492860307304491,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Surprise,AU16,0.008753963180841519,AU16 Lower Lip Depressor
mean,neutral_centered,participant_balanced,Anger,AU17,0.24010588338653172,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Disgust,AU17,0.21800132713267906,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Fear,AU17,0.029867593637458535,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Happiness,AU17,0.057381581473409854,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Neutral,AU17,-5.378803690839079e-20,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Sadness,AU17,0.31800903331046343,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Surprise,AU17,0.0233548587813245,AU17 Chin Raiser
mean,neutral_centered,participant_balanced,Anger,AU18,0.09290932103291887,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Disgust,AU18,0.0758104253207005,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Fear,AU18,0.007452380020776001,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Happiness,AU18,0.0031439123239596343,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Neutral,AU18,1.3414470306076072e-20,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Sadness,AU18,0.057503786861050364,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Surprise,AU18,0.1044515051211056,AU18 Lip Puckerer
mean,neutral_centered,participant_balanced,Anger,AU20,0.01818449688696814,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Disgust,AU20,0.052829067240745084,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Fear,AU20,0.04860697267566231,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Happiness,AU20,0.07031670464020806,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Neutral,AU20,-2.680649783992907e-20,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Sadness,AU20,0.05084378896794238,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Surprise,AU20,0.004349915636226647,AU20 Lip Stretcher
mean,neutral_centered,participant_balanced,Anger,AU22,0.006810174163263755,AU22 Lip Funneler
mean,neutral_centered,participant_balanced,Disgust,AU22,0.002852857972524453,AU22 Lip Funneler
mean,neutral_centered,participant_balanced,Fear,AU22,0.0013828872531837936,AU22 Lip Funneler
mean,neutral_centered,participant_balanced,Happiness,AU22,0.0002992057149867587,AU22 Lip Funneler
mean,neutral_centered,participant_balanced,Neutral,AU22,-1.517408856812795e-20,AU22 Lip Funneler
